00:00:58.201;A;$IIRSA,0,A,,V*67
00:00:58.241;A;$IIMWV,148.0,R,19.3,N,A*0B
00:00:58.301;A;$IIMWV,148.0,T,19.3,N,A*0D
00:00:58.361;A;$IIVHW,162.0,T,159.0,M,0.00,N,0.00,K*5D
00:00:58.451;A;$IIVPW,0.00,N,0.00,M*52
00:00:58.501;A;$IIVWR,148.0,R,19.3,N,9.9,M,35.7,K*4E
00:00:58.586;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,31*70
00:00:58.823;I;$POSMGYR,-770,160,-120*55
00:00:58.823;I;$POSMACC,412,108,17620*50
00:00:58.731;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,24,24,76,111,16*71
00:00:58.880;A;$IIVWT,148.0,R,19.3,N,9.9,M,35.7,K*48
00:00:58.961;A;$GPZDA,115839.00,29,06,2013,00,00*6C
00:00:59.044;A;$GPGGA,115839,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*5D
00:00:59.202;A;$GPRMC,115839,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*2A
00:00:59.339;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:59.450;A;$IIRSA,0,A,,V*67
00:00:59.491;A;$IIRSA,0,A,,V*67
00:00:59.529;A;$IIBWC,115840,,,,,,T,,M,,N,*08
00:00:59.598;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,32*73
00:00:59.825;I;$POSMGYR,-754,159,-94*67
00:00:59.825;I;$POSMACC,388,64,17804*67
00:00:59.746;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,16*76
00:00:59.897;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:59.960;A;$GPZDA,115840.00,29,06,2013,00,00*62
00:01:00.042;A;$GPGGA,115840,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*53
00:01:00.194;A;$GPRMC,115840,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*24
00:01:00.336;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:01:00.448;A;$IIGLL,4310.010,N,01348.720,E,115840,A,A*55
00:01:00.544;A;$IIHDG,158.0,,,3,E*33
00:01:00.594;A;$IIHDM,158.0,M*2E
00:01:00.639;A;$IIHDT,161.0,T*24
